Project,Location,Foundation Date,Classification,Likely Reason,Suggested Action,Raw Rows (same proj+loc),Raw Rows With Start Date,Raw Min Start Date,Raw Location Variants,Raw Line Variants,Daily Rows (same proj+loc),Daily Rows With Start Date,Daily Min Start Date,Daily Line Variants,Project DPR File (latest)
TA 602,109/10,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,109/11,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,109/5,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,109/6,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,109/7,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,109/8,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,109/9,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,110/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,110/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,110/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,110/4,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,111/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,111/4,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,111/5,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,121/10,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,121/5,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,121/9,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,123/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,123/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,123/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,123/4,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,124/0,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,124/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,124/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,124/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,124/5,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,125/0,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,125/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,126/0,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,126/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,126/7,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,127/0,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,127/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,127/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,127/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,127/4,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,127/7,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,129A/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,129A/10,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,129A/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,129A/5,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,129A/6,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,129A/7,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,134/6,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,136/0,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,136/6,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,136/7,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,136/9,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,139/0,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,139/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,139/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,139/4,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,139/6,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,69/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,69/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,69/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,69/4,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,70/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,70/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,70/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,71/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,71/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,71/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,71/4,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,76/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,76/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,76/5,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,76/6,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TA 602,77/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
